bin,size,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 1)","(1, 1, 2)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 1)","(2, 1, 2)","(2, 2, 2)","(3, 0, 0)","(3, 0, 1)","(3, 0, 2)","(3, 1, 1)","(3, 1, 2)","(3, 2, 2)",position
299,2040,0.033514065403859795,0.0455909773146462,0.06328511617068172,0.035311137840102404,0.05192608792784486,0.0762819023971792,0.035048643087852924,0.058252524156372096,0.09028676906657783,0.009722193243928602,0.05454272486675977,0.07927358158435874,0.009131689878978971,0.048120812474974274,0.003392156410498916,0.006846204152768502,0.022163782162590105,0.01736400143042662,0.005897440417269151,0.016036377036238936,0.0022584326424046827,0.013678602463530847,0.10565029897008274,0.07067045635443392,0.010194312223436525,0.03346211176175024,0.00209759856045143,29933682.5
299,21584,0.07266617567726723,0.056967046065400574,0.04251376772442634,0.06983123141978163,0.05542361738728144,0.04304337111172488,0.06916881163757115,0.054535034361222694,0.04362368085412186,0.019584603957073454,0.052766427192114426,0.04246413265339203,0.006299530144242812,0.01665605608598904,8.22593745625201e-4,0.021360218247493405,0.06621648543814145,0.046986667435583954,0.006946401542197053,0.017428407678651458,7.518450990552498e-4,0.023286882309460633,0.07787076111394599,0.06148594674301024,0.0073653924022843995,0.02293737750475236,9.975344681890598e-4,29947486.5
299,4631,0.025044675071138014,0.04962138252674121,0.19533693403852462,0.02262967681233463,0.04388435656286507,0.16181187031389924,0.019538495849944767,0.037759565934973996,0.12743123236803705,0.004432695767954865,0.025592427457519214,0.0650231688360226,0.002920532139904344,0.023612752701681495,0.0035808137648334834,0.0038880856249759147,0.014617855060732118,0.023759914246155,0.0024625377919563146,0.0204644535046272,0.020168534372491883,0.005832805817384145,0.03078360252029958,0.03975006017458727,0.0036711453840299756,0.022326629741131684,0.00405379561525433,29960950
299,31432,0.07127658636393532,0.06562879540437862,0.06817229040939178,0.06654156415370621,0.06040180826672177,0.0603702771743382,0.063177170473145,0.055412778017918725,0.052401033843040026,0.01739152713160323,0.05024015880858495,0.03964513722076577,0.005749141370075931,0.014488340607998314,7.11524211446656e-4,0.01796422094796662,0.05918256519439363,0.054033657079245186,0.00617492265938057,0.01869076840722804,8.671379879698034e-4,0.0177460600082629,0.05834507941515496,0.0495644249255024,0.006197135668219939,0.018811256685668607,8.146375639568398e-4,29979193.5
299,2749,0.03799744862114908,0.04725261033065305,0.04265832518736607,0.032827525565002874,0.04475230483121609,0.0450904680052758,0.030821608222095224,0.045079738728335116,0.05160097932300234,0.008652076293711924,0.04278907105406662,0.05800622525651589,0.0067765519892715505,0.0317066300942515,0.0027350848258230853,0.00831377874740972,0.0388790845930518,0.050168119399465395,0.007042326552758162,0.03393386797466969,0.002859079242233939,0.01054859986509874,0.07106254628795372,0.14691016973191445,0.009481222652378725,0.08685411509017614,0.005200441535153294,29998625
300,27405,0.049680786684822474,0.054985905217388366,0.05355687990397985,0.04916544669755181,0.0567845424999298,0.05760899457939133,0.049453598661728215,0.05902009784985679,0.06245557180444379,0.013795307119167788,0.05520387462653831,0.056917115392599645,0.0076511068573431274,0.026511033756874202,0.0018757762083008867,0.014061520577792006,0.05549943280109131,0.05347377520668824,0.007787255641874738,0.02754157404515341,0.0019703219971940623,0.014888471423262167,0.06375394848737481,0.06505581125398867,0.008217819152139568,0.030909430682318696,0.0021746008712059434,30013702
300,17242,0.06592077643162383,0.07498365758514879,0.06799565650040963,0.05783624237564445,0.0651196373041692,0.06368255924946797,0.053348367356073664,0.05825718039010729,0.06067077430110848,0.01449274216956656,0.05086094405476995,0.04589358850631203,0.007003663198763027,0.020622417594173142,0.001382728744621947,0.014423702609258893,0.05248590620939619,0.04671520518073102,0.007270020572380701,0.02250177273477784,0.0013713517846064894,0.015630565352112217,0.05960713774045128,0.04229871671190014,0.007683132854139299,0.020732007987717627,0.0012095445005683126,30036305.5
300,17114,0.053168128837861754,0.03849096643212404,0.02824236049353095,0.06275491511067997,0.046629240263256024,0.03528189034893317,0.06934171726610269,0.053660260382674595,0.04312798359791886,0.019313095745869074,0.056074148426202376,0.05160294520403878,0.00660253464294201,0.026118584260721375,0.0024562543449077813,0.019742759414762827,0.05893626959962615,0.06367553664778716,0.006819055915440968,0.028919385954064795,0.0030441122437399348,0.018868027677129483,0.06141655326098026,0.0924342687729597,0.00693890751140674,0.0404207265500849,0.005919371094253638,30053693.5
300,2092,0.021865084473742528,0.013690658497441206,0.011334160883694896,0.026760563581066408,0.016049576639569567,0.012645937617620217,0.03710270286363324,0.020750428708054863,0.015258716670878861,0.015163735917677808,0.03580673112765351,0.026848108209137467,0.006225391225270778,0.016580998723782436,0.0013361432671055212,0.023415773578203573,0.11995277036804618,0.2002442537939892,0.010540757348280746,0.06253884978322681,0.0023100157762081376,0.021167767354266103,0.10962166164794182,0.12122355747150695,0.009573733536164614,0.04013757558005176,0.001854345355784796,30064696.5
300,3535,0.02524477024314785,0.03674887917877713,0.10560028301209617,0.027396609729129662,0.040895393556247994,0.12361334297409238,0.02752589376900601,0.04209451467286252,0.1368605213597007,0.006106172998293149,0.025910495793946352,0.078562451163030525,0.003310315006879402,0.030785485330966866,0.002464302549449734,0.005246126988282173,0.015222034759102528,0.0319294583319342,0.0026465256029694867,0.026257769538013606,0.006332376430646783,0.006516521098798118,0.03366869570238077,0.12106990124340332,0.0033426447692657714,0.03288137588970412,0.001767138307872705,30067915
300,2424,0.02548821289607237,0.026528398050547707,0.026053861994593273,0.027810833387196372,0.030992721691999372,0.03292426487903549,0.03002070783070672,0.0381028916571527,0.046156990214577934,0.009452738230147377,0.04229461051553565,0.06559108775454778,0.006868184357831884,0.04478061149192111,0.0033048133828097524,0.012025306309953684,0.07502385522873203,0.16729694619363092,0.008750103375844875,0.06307126234112798,0.004009550300418342,0.01124559589734939,0.05764211941371697,0.08589014337106736,0.008377371798873412,0.046869136355362925,0.0034276810792466324,30071441.5
300,27140,0.04009640464979529,0.03859214738597496,0.04583017027865992,0.04232382166545236,0.04061694996665589,0.04983555869025765,0.04505810243416559,0.04328462386136114,0.05361123595440991,0.01321512434463756,0.044282656803056264,0.0532918793672217,0.00666931663894675,0.025054185939853594,0.002038572894815068,0.014813771458775509,0.06412855011257157,0.09474238936996307,0.007677826428637336,0.040350219509595296,0.0030041849542759343,0.015208827385794594,0.07039487474466735,0.10149247667259267,0.007562920354746724,0.03453069880770113,0.0022925093254151717,30086429.5
301,14947,0.030171991243634358,0.029744382269660797,0.03458397371344919,0.0382811825741209,0.03666791649368891,0.04056438795709924,0.04968552599690569,0.04628329974821619,0.04864592837389107,0.01644608871394174,0.052605646296466954,0.046588258971826974,0.007996705003018535,0.022566084250517864,0.0014196229356768818,0.020064779005756168,0.08854771228376737,0.08375832630742916,0.00978620874329205,0.03311554950172518,0.0017240396437473067,0.018628957639629427,0.08207705305122744,0.11248020672227024,0.009251063444371316,0.03661967777706019,0.001695431337608854,30107473
301,23594,0.046835991779864736,0.04158633492011931,0.03442227313057125,0.05408702496245575,0.04613366292030146,0.03772109973069699,0.06473325406888922,0.05186580957269794,0.041187623603296475,0.021724233798711835,0.056628506822208144,0.041382331351060835,0.008285139858582776,0.020007555443563217,0.001836546167915531,0.022601799970289146,0.0732147060600655,0.0670153316829636,0.00876914816387748,0.02576680633805772,0.001728298452572537,0.025870139151643684,0.09358305794035236,0.0708989160263289,0.010095233018869021,0.0293492150468084,0.0026699600172361507,30127166.5
301,2672,0.04211222601411221,0.03996897012564864,0.02408264460752525,0.05691068193957834,0.05630627423604269,0.034201793700930745,0.07224501601450249,0.0750377770350357,0.04634762667070491,0.024922084394914407,0.08267943396458823,0.05154140116019793,0.012817879066128439,0.024401270244698545,0.0012820915191863519,0.025292573290395005,0.08680682666135346,0.04677242697581359,0.012773735785207872,0.022759986648728414,0.0011665123182617095,0.02362819563666673,0.06511831591013038,0.03653774620434409,0.012335254134666422,0.020645359370727128,0.00130589636991031,30141492.5
301,52141,0.04228669708336024,0.033815058792987795,0.027438500342585225,0.05177580518878685,0.04146083217173217,0.03429602352766134,0.06401003156433521,0.05175341028331093,0.04406283780062782,0.020385038312593536,0.059439523771977185,0.04881595190083062,0.00824768374735813,0.026233506113255745,0.002000955531321768,0.021702166177270322,0.0774457357852378,0.07703994340486423,0.008801991600030772,0.032741028855119224,0.0018505888040394084,0.021847772747450415,0.07881572035044779,0.0826553727151145,0.008612355657939328,0.030742700885021457,0.0017227668847401936,30169128
301,1589,0.02048127590362231,0.013315795952935656,0.012024545624746117,0.028503449781744718,0.01843826231082465,0.016614955158003427,0.04085893678434009,0.026447906841845926,0.02404822190472854,0.015095568407976682,0.03964969298737998,0.0362232389876616,0.0066947906428823775,0.02200455901880096,0.0017290820277155992,0.02241313362480487,0.12231181615025029,0.19476917713547337,0.010164028040794904,0.056691997633015336,0.002055883709258429,0.01964225927250056,0.09148034792271285,0.10750857125086652,0.008935093046429235,0.040058615754651306,0.0018387941240337108,30199205
302,7326,0.05895471187506546,0.029114836110453447,0.019768072597882262,0.06256857296374499,0.03273365016162778,0.02294533595627415,0.06291449155798765,0.037874228976096436,0.0282046465686788,0.018517361419561205,0.048618464764446694,0.038742013714081106,0.007681426807383062,0.02098072597431592,0.0013399732127428753,0.021419030086784314,0.06877946879396399,0.07200348705353506,0.008988616769289304,0.03031461286506477,0.001475179438824602,0.02448596659525189,0.1195219887719659,0.10940324074495973,0.01154358020526286,0.03943308056410299,0.0016732354506527815,30203662.5
302,24756,0.042759176743668054,0.034954483343780034,0.021480057700742843,0.05359951140245041,0.045142805776279125,0.02859838648774279,0.0675166522790956,0.06054265516763894,0.040355004926085895,0.021910192859994737,0.07671745202396213,0.0539021728412739,0.01127522198423675,0.03184080017399148,0.002457409838487301,0.020220621191390266,0.06888715739376934,0.05015694158516358,0.01112261398472016,0.03126717870048864,0.002627826447890008,0.022472111544606755,0.08342887516621446,0.06379731939285838,0.011852555903261395,0.03747085440841942,0.00364396073178764,30224150.5
302,60696,0.032405484968142634,0.036143492282592525,0.04912752341307464,0.03815113393073837,0.04293742167259029,0.054184235303861954,0.04411974031496763,0.05071443545620445,0.06431229675140367,0.013369797806350366,0.051815271364519834,0.059089579179643734,0.007820456407607217,0.03183743194395581,0.002861740320769607,0.015386277583469967,0.07025580792558866,0.08864633684734584,0.008874544601345756,0.0394339925958843,0.0030613575306295167,0.013968294521155661,0.05850924217566726,0.07427706684263638,0.008495558883169115,0.037283577069529374,0.0029179023071554395,30269651.5
303,1268,0.02023609891525751,0.01620795200157133,0.010493231151717932,0.030849857607371627,0.025351069372510103,0.01637228855414439,0.047313927989692264,0.043309073277382565,0.028580832055527503,0.018409861886842956,0.08758570315098421,0.08203967258647384,0.012170740399986505,0.05738502912305478,0.002719975631496758,0.02021795100116349,0.10763421192671879,0.10181971028049708,0.010703005464301956,0.03747612205448141,0.0018971831961294855,0.020488656823551478,0.08924638919170282,0.07093195761046286,0.010173972780698067,0.028761510837734715,0.0016240151285435611,30300633.5
303,3531,0.021830389204890957,0.02068010313872427,0.019528079632422465,0.026621057764174866,0.025429228267654477,0.025199680824836652,0.03181627357534352,0.03120908084945392,0.033878065019332035,0.010574479134474069,0.037883027011106143,0.044290100514138474,0.006370267250555154,0.027565638267230394,0.0023288943404515534,0.012718143505274868,0.06686746698561712,0.10765163097224928,0.008626174375732876,0.050017605745664655,0.002963525589561233,0.0184200022254684,0.12921612314638994,0.15856611715791213,0.012664165800832815,0.06369651865418709,0.003388161046320643,30304572
303,14960,0.026267248617770658,0.02811206112181928,0.037839746810196244,0.03344048045697669,0.03504045058821939,0.047267267067278455,0.04424415671558328,0.04458222066240258,0.05732648350491872,0.015242193333989462,0.05287974670676811,0.0473770757005129,0.010090417667766593,0.02901408622720737,0.0030435563637997783,0.016871402861655043,0.07741203594244309,0.12091535231718621,0.011434426961238957,0.04402975898784999,0.003290774528004975,0.017047497209162626,0.073469634755034,0.06915289143529393,0.011566910206686579,0.0398540430272919,0.0031880802229432045,30317906.5
303,9014,0.01734986037281656,0.013914961360475986,0.012476801396395313,0.02613235606653612,0.02112599280124154,0.01895762355711935,0.041830642753184426,0.03433558499164667,0.030790391749598373,0.017911795471399518,0.05334272836511051,0.04286678638577425,0.01227017834379088,0.035437491387471216,0.0042034825354024755,0.02406728428758207,0.11407660257390906,0.09664666700630525,0.015017406760316872,0.04906550625551804,0.0038490617335486033,0.022434491100463597,0.10082746204470609,0.09837769034016962,0.015168494011486388,0.06683243438504373,0.010690221962987495,30334135.5
303,6223,0.03332520113967146,0.028299109798865296,0.02274036008134966,0.03949781802940024,0.03399786139721622,0.027980723549562672,0.04766414156911964,0.04171000437066965,0.03529877400706424,0.014792874462287966,0.04817148354054816,0.04040901899023433,0.007142143155193255,0.02250267029309999,0.002050735191251961,0.01501591684719095,0.05092709784542,0.04965540739588918,0.007485433046237235,0.03245917997497982,0.003008866853114546,0.01747336694783519,0.11035864599675788,0.20598003951566704,0.0090079375366253,0.05084287201390324,0.0022023164508448954,30343236
303,3050,0.015015110807346946,0.02061063302085094,0.024356206448668594,0.022458807583903156,0.02970967827714785,0.03459027845172569,0.03439833818025281,0.044232739287850015,0.05017994157212176,0.01367531996892078,0.06400445643874425,0.07367614721132092,0.010314452935555557,0.04096946947944099,0.0024706349858918306,0.015229705906616023,0.06269245246100104,0.06697305204558002,0.010430888638121335,0.03342024115334725,0.0025207297679104308,0.01593117451463702,0.09408575166831508,0.14708503263188005,0.011753001286171816,0.05630598194910592,0.002909773327571945,30348550.5
303,23114,0.029096046589563645,0.02633748865237909,0.032856345966589824,0.03563314630067244,0.03235574689597482,0.03733604008598609,0.04452741127221256,0.04098576659908636,0.04416581113596716,0.015035455708346126,0.048754772005548605,0.046725960444199514,0.008685144122802331,0.02842293083788919,0.0029315898079249514,0.017566786923365423,0.08244834427180946,0.14038043944370027,0.010083039275587036,0.049759915195695704,0.0027286549357369424,0.017952212226683875,0.07842327468167856,0.07804214884833566,0.010192870571861084,0.03588170110120855,0.002690956099194756,30364017.5
303,23913,0.04566009600142706,0.044031434002364055,0.04535642774705214,0.05216563186892923,0.05049487130263345,0.05099366113539114,0.05565360187510306,0.05590166160665609,0.05540631030638344,0.015454455765807227,0.057671465639487066,0.05512728001194038,0.007312550140088504,0.025327377555268503,0.0018455922787299708,0.015894430158884424,0.06401334856889773,0.06387349568165988,0.007863669661164812,0.029589581845820275,0.0024150905579221164,0.016069996830182905,0.06808406028153995,0.07423149380060516,0.007920011074898361,0.02944398225370017,0.002198422047462904,30388043
304,22587,0.030867368808114488,0.023976938658644482,0.019951920178460054,0.039873704776699444,0.03120357390825705,0.026719362928773475,0.05190472613233031,0.041604325706691606,0.03763905831796457,0.01741963136331829,0.05084275511629892,0.04221102774156646,0.008343851136822882,0.02728759952343817,0.002682212172230041,0.019773096471616694,0.07581033138028306,0.09438990300137733,0.008971193390532777,0.03947609905249681,0.0027148806052564294,0.02183128397079413,0.09849714733544629,0.12264300394932029,0.010401954617732093,0.04977755080569419,0.0031854989498396767,30411293
304,14271,0.04417828739935241,0.04083858329833844,0.028559131813523618,0.057246012513509525,0.05226209519801978,0.03672096664192467,0.07244405462823439,0.0656474702808682,0.046013940552125286,0.02361836444985837,0.07829927297596115,0.055133276951646076,0.010455523340992944,0.02555328105840264,0.0015180287214166723,0.023202012114725043,0.0720725965561254,0.046957140640842325,0.010370742932294504,0.024678338690334527,0.0018530192429345989,0.023975251419822687,0.07634492768474084,0.047452806978296194,0.010319619326842585,0.022621346233884142,0.0016639083549829907,30430061
304,17644,0.017057837967920507,0.011978495820712632,0.013902788146979516,0.023999273209321395,0.016877679394245823,0.01953742820865833,0.03611861673337706,0.025671571245902344,0.0296767497002463,0.014385923014087814,0.039449239252291185,0.04265557642904263,0.007663647209583605,0.03122040105788889,0.003202648105922175,0.020781265081168673,0.11961172342046848,0.24638790267451655,0.010195298828154975,0.06752372432628685,0.003677156419567159,0.01742862380820241,0.06242184482406747,0.07525049733758706,0.007569142015601925,0.03291682756677237,0.0028381182014258805,30452984.5
304,2288,0.028000065150114405,0.018220659989476893,0.04934361365401702,0.03372766864363773,0.018908107099901792,0.03193901205799114,0.04444426994160887,0.024395286133406607,0.023741075524875477,0.015087474487490178,0.04358219479522508,0.03540592467813448,0.006202158369788685,0.018742301144634987,9.908917686780622e-4,0.0253526384414206,0.1863075911458196,0.24286666055424033,0.010189448206740054,0.05538432320454077,0.0013864971289744852,0.012218761498220435,0.0308678124783173,0.023561209579606616,0.005189896227875644,0.013039672469659412,9.047856256033627e-4,30463325.5
304,8481,0.05446332256912956,0.053859351136058206,0.065058059635402,0.060116646952578734,0.05809003476317815,0.06937061366604214,0.06155790943385953,0.058976618216126674,0.0696534244623715,0.016488755594869144,0.05278509018881762,0.05954235588208007,0.005320522724778115,0.019450603764263996,9.615167363182097e-4,0.013657279159585785,0.02840154367622455,0.017743499341391807,0.004185154143021444,0.008698022518909863,6.206088543916855e-4,0.017821822648241267,0.06388631100007545,0.11252083322538588,0.005188157767211343,0.02081199276714519,7.699491725420852e-4,30469284
304,3612,0.04176664215892273,0.03834391686674272,0.033596043771605896,0.05145366702329307,0.05003651901671915,0.04433544316151722,0.056506789100382496,0.059605179825867376,0.05364477421959467,0.01680814713145001,0.0585662944306749,0.04572027951791475,0.00814423055202155,0.023104944049700177,0.001523535218876114,0.02162096257185791,0.10676599981468525,0.09804858699349886,0.012979407395232016,0.05088075802353218,0.004436104269567354,0.016287690135655668,0.04719260549394946,0.031897312808619495,0.007591519769852311,0.017693715295457248,0.001448931382809418,30475654.5
304,9667,0.016855884956274915,0.02113448713416572,0.04348222582106402,0.021215593187045825,0.026391610067197285,0.056651821955964854,0.02902593747894073,0.03392762316806408,0.07380871954456295,0.011409348466492027,0.04019298375956859,0.06395794494254811,0.007876187428960136,0.042958967649952245,0.0042823565046149785,0.013146972872954065,0.05322872784451637,0.07387438923516065,0.008775629887606018,0.050536640248549036,0.007554375992834876,0.013966692116077015,0.07808725111210367,0.13056642532722906,0.009896094144723838,0.06245275489206795,0.004742354260760961,30483442
304,119,0.005668077557886045,0.00820241115604319,0.011233503432796476,0.009661284615380917,0.013531791955817172,0.01773638978211862,0.01833777690952243,0.024794708709531828,0.030898907286223676,0.009666163097468471,0.051087307000414445,0.06177485752899812,0.013953294881545602,0.06636907189723214,0.010488192305313934,0.01143876871206054,0.07091335349190277,0.106131703853013,0.01982092438697173,0.12052206923279381,0.017969704811729294,0.011234264543897855,0.06282187546056475,0.10417241175958025,0.017085654916077952,0.08983822370678965,0.01464730700832531,30499940
305,24471,0.056597471876791094,0.055442748432648896,0.05247172310100361,0.05170767729127193,0.05388026933980024,0.05575436743430156,0.045666119491661064,0.05114636058891473,0.05984922236775962,0.0116774828194958,0.04520921385793035,0.053346587563205365,0.005864323996577442,0.02584596176929758,0.002554422700972346,0.012290098483633384,0.0515977336710577,0.07033559913956988,0.006304997667093217,0.030412192977112396,0.0026411005927984873,0.013056618347378444,0.055741525364178764,0.08350149507337008,0.006534488824472879,0.03665894174547443,0.003911255482228698,30512235
305,4174,0.049579171417637756,0.0314822406914466,0.014331517365487203,0.06923520360094688,0.044252294670148774,0.02032203896326601,0.09445581050288826,0.06265253730944569,0.029619017228324666,0.03159015418266161,0.08217933487720369,0.04616780196480675,0.010037450424875536,0.022303679444631533,0.0010907997629428512,0.03344756065887522,0.10803781296018101,0.08277567375633103,0.010051216874436227,0.02234772864013203,0.0010360486674478293,0.02794552668579577,0.05832796406693022,0.025456763540997712,0.008037135462525253,0.012451308410505952,7.862078691279405e-4,30526859.5
305,6057,0.05230038183436845,0.04801950904376855,0.03771129029319747,0.05734330191103842,0.053666128311999003,0.04358213122338606,0.059539026686911634,0.055877383505029556,0.04685580394079589,0.018012569088858718,0.06086312161515575,0.053976534800927393,0.0069979636132526815,0.02064009485523775,0.0010825077251393343,0.01813124490298404,0.07197709349354411,0.11457972725094495,0.006975758987744781,0.024650103260167065,0.00104048563890622,0.01738512133032875,0.05516189537157889,0.04606549118961648,0.006950450732670407,0.019549184692760065,0.0010656946996875603,30533732
305,30746,0.044933831085934135,0.03815640918780173,0.03510799163784721,0.05019542790175963,0.04001818172955286,0.032543008459047056,0.06269269452696408,0.04566367865146844,0.03307034943367709,0.022949107417643822,0.05895011149560417,0.03675341047072761,0.008153251758415355,0.01689589112313579,9.471044277748827e-4,0.02518992034623512,0.08024800320925624,0.07256946301891459,0.009215147113647697,0.023464064226714074,0.001133829385292141,0.027506933419618382,0.09642085656122175,0.09714079854502886,0.009656656629060144,0.02923052265139335,0.0011933555862638193,30552426.5
305,8298,0.03251379664115766,0.019296695041956014,0.010523966690909896,0.04383625593217156,0.02610068311328158,0.014478174233155519,0.0607943845856009,0.035936551440747616,0.020157314185596156,0.022777774701188778,0.048996438712339996,0.0259757640235443,0.007757498591281433,0.01433699838200943,9.746700219366273e-4,0.03195576025338139,0.11290431094777743,0.09043870382058704,0.009965597276942847,0.025942068974835576,0.0011980842477484573,0.02987635470085342,0.11495135373245005,0.14605501676987578,0.01012486643869917,0.040662704054106935,0.0014682124858644357,30572963.5
305,14563,0.04242236011431404,0.04654977192088319,0.05582515144595226,0.045322138264301676,0.04846946930937007,0.05670791901595516,0.05015042425193427,0.053201262133172486,0.0585507893211571,0.014460486187703361,0.05701499843462826,0.05632264164455197,0.007286405965799096,0.029916226467996833,0.002542287285169084,0.014892458021683578,0.05696019076562037,0.05668628727527439,0.006805054531724124,0.026680203043341674,0.0018287628922656453,0.015979929963846395,0.06582730657603321,0.08205583943665057,0.007344555108084203,0.037725439510145155,0.002471641112441826,30592718
306,5745,0.10209687821239906,0.09466022807122042,0.057007398899766325,0.08845502471622513,0.09041408238902895,0.057031258130325134,0.06293694068671263,0.07632030618394782,0.052501867360168736,0.012129672311730547,0.0556925463002328,0.05119535229106441,0.004832918849875508,0.015343828061457029,6.36014860123475e-4,0.009370327540554956,0.027384351089145484,0.020496856852848536,0.003830687677297449,0.009509151318524589,5.626757171401318e-4,0.011484102840441138,0.04335619994658647,0.03503402343884934,0.00456236238217651,0.012531049552011042,6.238943201464046e-4,30602872
306,2609,0.05081748623574389,0.05701935901678703,0.0521286122221127,0.05882341427994363,0.0714572217203437,0.07156341490485332,0.0559237137469438,0.07850170743284575,0.0874095687225063,0.011693241725056527,0.06314811246902655,0.07477156577399574,0.00619290223297638,0.025756043999960336,0.0010406676195948233,0.008081402951650102,0.023818504637353702,0.018064459826300526,0.004167404915966697,0.010204685177879499,7.041769759309353e-4,0.011363456928463335,0.060719793493333216,0.06487777037875335,0.006178303023781911,0.02458788072765467,9.851288602415846e-4,30607497
306,4166,0.08009748890272138,0.10017535436590033,0.12927497926447734,0.06259840455448276,0.08834508034312566,0.1280545654643072,0.03783871621481061,0.06382110283480136,0.10819438230591988,0.005746531413733024,0.036010590307454626,0.06628258587500324,0.0026441179619158713,0.017358941306675257,6.723083500436169e-4,0.0042817559660722326,0.012578464961707584,0.011266531018547892,0.0019223929298222797,0.006023404947555227,0.00045658583804256136,0.004305590897753869,0.012707822400592247,0.011132344129557081,0.0018837494364553605,0.005891190729490213,4.3501727903128235e-4,30611561.5
306,4184,0.0709294044931777,0.07708181712680207,0.08097052680990796,0.06909943332550875,0.07977034219270339,0.08424551313596265,0.058218053404038,0.07209541516055656,0.07801552025389107,0.012760218417366185,0.04986846019404615,0.05093170000992454,0.005563621833120202,0.014687640945021403,6.263914804932364e-4,0.013541695061495499,0.04712282841233249,0.04551388241004901,0.006286939416623731,0.016901915259148276,8.134597912911508e-4,0.0107299167130875,0.027952955172396262,0.013388349094208636,0.004799540110612043,0.007610199847403748,4.7425992883182936e-4,30618371.5
306,12839,0.07139887976164373,0.058058578607293715,0.039456587327698016,0.07230875075252569,0.06332919608063635,0.045063827044340796,0.06818200620291448,0.06623680954380033,0.0501328667277474,0.016981251318080558,0.06074905011397252,0.04707945997185718,0.0069093714294433195,0.019657258014056645,0.0010677558897162628,0.01750840136678624,0.07131796491245866,0.06413378081567862,0.00713786062285509,0.025775290260579842,0.0011340491784995715,0.016144159673334497,0.050088766357871316,0.03610012944426802,0.006481716215701038,0.016427903756863663,0.0011383286093764467,30627951
306,9210,0.04078360027846017,0.03845684253014835,0.024978376216844424,0.05134637578654005,0.05142770383724398,0.03429354897310556,0.059982084662609146,0.06718724121218556,0.04720964647554822,0.017518278517407775,0.0739874828049296,0.05895558549545512,0.011118457855043097,0.02917424633560819,0.0022865638836083533,0.01800692106466705,0.07861492845861237,0.05219373352526664,0.012393218491792968,0.033580337483560166,0.003220972240029226,0.016411791218809882,0.07129243073305129,0.06208711117647667,0.010843313923593811,0.030237502374382563,0.0024117044450197873,30640512.5
306,3185,0.04023548632840309,0.02929767414528256,0.016010007646976847,0.05967564889312494,0.04317427738453868,0.024879303416937133,0.08945791033711983,0.06465960656129215,0.04028651942032211,0.03418568033618698,0.08797358986572373,0.0582866035464815,0.012231640187469979,0.03247692491107726,0.0022355201207567153,0.03240498615430127,0.08744214592819576,0.04842040529700688,0.012583430818262197,0.027871379409450024,0.0019038480562834318,0.03089230409356037,0.06579220584561281,0.027858881600061253,0.01087814924736902,0.0171335511814565,0.0017523192667469921,30648124
306,41413,0.04692324362324343,0.04989389012457007,0.057242441713025394,0.049438338395895974,0.05306123489479204,0.060358418874369636,0.052943776120293135,0.05795512924489401,0.06539942183604024,0.01495007420083688,0.055927307811609074,0.05762999342217526,0.007523958848822962,0.02693862438590148,0.0015914502433452618,0.01579158528960036,0.061689036014227774,0.0637457398837317,0.007785537214300726,0.029603478664550216,0.0017293924755923571,0.015487515193344875,0.05721926977949456,0.053464620611114545,0.0075988660952057835,0.026420716028713615,0.001686939010308621,30679075
307,11005,0.047737695408951765,0.058411979459893355,0.07327879932202563,0.05015467396417036,0.06379554304680264,0.0853894547446543,0.04713815785213288,0.06168833640147749,0.08851471111434049,0.011852780128025276,0.05116150909366611,0.07319349168341888,0.005395662620763019,0.02804267021811255,0.0013310383223368925,0.010982867537762453,0.03540639033889197,0.03560080335632981,0.004719992874653737,0.01603434541913219,0.0010130099475951994,0.012712615455022974,0.0511348549682086,0.05517768730280777,0.005446208647243891,0.023428356524171783,0.0012563642474079947,30710716
307,52877,0.04725622073033421,0.04644121205045493,0.04068227849133678,0.05241143145118156,0.051181796886450893,0.04460011332813507,0.061730573048442816,0.05940354017462079,0.05096521193390742,0.020658607501435475,0.06782193393948747,0.056623193058334936,0.009027639735346054,0.02537708685149909,0.0013052063633900155,0.022521068998995083,0.07853245243060923,0.059705744786095506,0.009246806919798789,0.023416162230196224,0.001222291783533844,0.021062406295322043,0.06842499869412415,0.04788707410477874,0.008966882039419657,0.02230484520567035,0.0012232209670988805,30743166
307,3034,0.04410083429692906,0.049738640398492524,0.03863885428608288,0.047629339000579765,0.05771374995425905,0.047062360547494915,0.04991041003561263,0.06516673995185608,0.05677955471355236,0.015527718797726691,0.06981146203989709,0.07358893752113431,0.009403246971821664,0.030057152648676463,0.002266937751660171,0.016944431106667712,0.07361673947495627,0.08190731518540988,0.01190584575866445,0.04410681936012524,0.0032826189014384167,0.013436001316968763,0.04129046735977869,0.027631602970376277,0.00792483288674682,0.01875742354849417,0.0017999632145976484,30772054.5
